Code;Popularity;NameRu;NameEn;NameUa;CountryCode;Latitude;Longitude;GMT
BCD;0;Баколод;Bacolod;Баколод;PH;8.11667;123.917;+8:00
BCE;0;Брайс;Bryce;Брайс;US;38.2232;-81.1518;-7:00
BCH;0;Баукау;Baucau;Баукау;TL;-8.47111;126.458;+9:00
BCI;0;Баркалдин;Barcaldine;Баркалдін;AU;-23.5667;145.283;+10:00
BCM;0;Бакэу;Bacau;Бакеу;RO;46.5667;26.9;+2:00
BCN;476;Барселона;Barcelona;Барселона;ES;41.3888;2.15899;+1:00
BCT;0;Boca Raton;Boca Raton;Boca Raton;US;26.3587;-80.0831;
BCV;0;Бельмопан;Belmopan;;  ;17.2667;-88.7833;
BCX;0;Белорецк;Beloretsk;;RU;53.9333;58.3333;+6:00
BDA;0;Бермуда;Bermuda;Бермуда;BM;32.3044;-64.7517;-4:00
BDB;0;Бундаберг;Bundaberg;Бундаберг;AU;-24.85;152.35;+10:00
BDD;0;о. Баду;Badu Island;о. Баду;AU;-10.1167;142.133;+10:00
BDG;0;Бландинг;Blanding;Бландінг;US;37.6242;-109.478;
BDH;0;Бандар-Ленгех;Bandar Lengeh;Бандар-Ленгех;IR;26.55;54.8833;
BDJ;0;Банджармасин;Banjarmasin;Банджармасін;ID;-3.33333;114.583;+8:00
BDK;0;Бондуку;Bondoukou;Бондуку;CI;8.03333;-2.8;
BDO;0;Бандунг;Bandung;Бандунг;ID;-6.91278;107.621;+7:00
BDQ;0;Вадодара;Vadodara;Вадодара;IN;22.3;73.2;+5:30
BDR;0;Бриджпорт;Bridgeport;Бріджпорт;US;41.167;-73.2048;-5:00
BDS;0;Бриндизи;Brindisi;Бріндізі;IT;40.6277;17.9368;+1:00
BDT;0;Bado Lite;Bado Lite;Bado Lite;CD;4.08333;22.45;
BDU;0;Бардуфосс;Bardufoss;Бардуфосс;NO;69.0396;18.5916;+1:00
BEA;0;Берейна;Bereina;Берейна;PG;-8.63333;146.5;
BEB;0;Бенбекула;Benbecula;Бенбекула;GB;57.4333;-7.35;+0:00
BED;0;Бедфорт;Bedford;Бедфорт;US;42.4708;-71.29;-5:00
BEG;410;Белград;Belgrade;Белград;RS;44.8186;20.4681;+1:00
BEH;0;Бентон-Харбор;Benton Harbor;Бентон-Харбор;US;42.1167;-86.4542;-5:00
BEI;0;Beica;Beica;Beica;ET;9.26667;34.5333;
BEJ;0;Берау;Berau;Берау;ID;2.16667;117.7;
BEK;0;Rae Bareli;Rae Bareli;Rae Bareli;IN;26.2167;81.2333;
BEL;0;Белем;Belem;Белем;BR;-1.45583;-48.5044;-3:00
BEN;0;Бенгази;Benghazi;Бенгазі;LY;32.1167;20.0667;+2:00
BEQ;0;Бери-Сент-Эдмундс;Bury St Edmunds;Бері-Сент-Едмундс;GB;52.35;0.766667;+0:00
BER;502;Берлин;Berlin;Берлін;DE;52.5167;13.4;+1:00
BES;0;Брест;Brest;Брест;FR;48.4472;-4.42056;+1:00
BET;0;Бетел;Bethel;Бетел;US;41.3712;-73.414;-9:00
BEU;0;Бедури;Bedourie;Бедурі;AU;-24.35;139.467;+10:00
BEV;0;Беершеба;Beersheba;Беершеба;IL;31.2333;34.7833;
BEW;0;Бейра;Beira;Бейра;MZ;-19.8436;34.8389;+2:00
BEY;40;Бейрут;Beirut;Бейрут;LB;33.8719;35.5097;+2:00
BEZ;0;Беру;Beru;Беру;KI;-1.33333;176;+12:00
BFD;0;Брадфорт;Bradford;Брадфорт;US;41.8022;-78.6394;-5:00
BFE;0;Билефельд;Bielefeld;Білефельд;DE;52.0333;8.53333;+1:00
BFF;0;Скоттсблафф;Scottsbluff;Скоттсблафф;US;41.8666;-103.667;-7:00
BFG;0;Буллфрог Базин;Bullfrog Basin;Буллфрог Базін;US;37.5458;-110.713;-7:00
BFJ;0;Ба;Ba City;Ба;FJ;-17.55;177.683;+12:00
BFL;0;Бейкерсфилд;Bakersfield;Бейкерсфілд;US;35.3733;-119.019;-8:00
BFN;0;Блумфонтейн;Bloemfontein;Блумфонтейн;ZA;-29.1333;26.2;+2:00
BFO;0;Buffalo Range;Buffalo Range;Буффало Рендж;ZW;-21.0167;31.5333;
BFP;0;Бивер Фоллз;Beaver Falls;Бівер Фоллз;US;40.752;-80.3192;-5:00
BFR;0;Бедфорт;Bedford;Бедфорт;US;38.8667;-86.4833;-5:00
BFS;32;Белфаст;Belfast;Белфаст;GB;54.5833;-5.93333;+0:00
BFT;0;Бофорт;Beaufort;Бофорт;US;32.4108;-80.635;-5:00
BFV;0;Бури-Рам;Buri Ram;Бурі-Рам;TH;15.2269;103.255;+7:00
BFX;0;Бафуссам;Bafoussam;Бафуссам;CM;5.46667;10.4167;
BGA;0;Букараманга;Bucaramanga;Букараманга;CO;7.12972;-73.1258;-5:00
BGC;0;Браганца;Braganca;Браганца;PT;41.8167;-6.75;
BGF;0;Бангуи;Bangui;Бангуї;CF;4.36667;18.5833;+1:00
BGI;10;Бриджтаун;Bridgetown;Бріджтаун;BB;13.1;-59.6167;-4:00
BGJ;0;Боргарфьордур;Borgarfjordur;Боргарфьордур;IS;66;-14.5;
BGK;0;Биг-Крик;Big Creek;Біг-Крік;BZ;16.5167;-88.4;
BGM;0;Бингемтон;Binghamton;Бінгемтон;US;42.0987;-75.918;-5:00
BGO;0;Берген;Bergen;Берген;NO;60.3911;5.32472;+1:00
BGR;0;Бангор;Bangor;Бангор;US;44.8078;-68.8278;-5:00
BGV;0;Бенто-Гонсалвес;Bento Goncalves;Бенто-Гонсалвес;BR;-29.1714;-51.5192;-2:00
BGW;0;Багдад;Baghdad;Багдад;IQ;33.3386;44.3939;+3:00
BGX;0;Bage;Bage;Бейдж;BR;-31.3314;-54.1069;
BGY;0;Бергамо;Bergamo;Бергамо;IT;45.698;9.66895;+1:00
BGZ;0;Брага;Braga;Брага;PT;41.55;-8.43333;
BHB;0;Бар-Харбор;Bar Harbor;Бар-Харбор;US;44.3876;-68.2039;-5:00
BHE;0;Бленхайм;Blenheim;Бленхайм;NZ;-41.516;173.953;+13:00
BHH;0;Бисха;Bisha;Бісха;SA;20;42.6;
BHI;0;Байя-Бланка;Bahia Blanca;Байя-Бланка;AR;-38.7167;-62.2833;-2:00
BHJ;0;Бхудж;Bhuj;Бхудж;IN;23.2667;69.6667;+5:30
BHK;0;Бухара;Bukhara;Бухара;UZ;39.7747;64.4286;+5:00
BHL;0;Байя-де-Лос-Анжелес;Bahia De Los Angeles;Байя-де-Лос-Анжелес;MX;28.9167;-113.533;-8:00
BHM;0;Бирмингем;Birmingham;Бірмінгем;US;33.5631;-86.7556;-6:00
BHN;0;Бейхан;Beihan;Бейхан;YE;14.7833;45.7333;
BHO;0;Бхопал;Bhopal;Бхопал;IN;23.2667;77.4;+5:30
BHQ;0;Брокен-Хилл;Broken Hill;Брокен-Хілл;AU;-31.95;141.433;+10:30
BHS;0;Батерст;Bathurst;Батерст;AU;-33.4092;149.653;+11:00
BHU;0;Бхавнагар;Bhavnagar;Бхавнагар;IN;21.7667;72.15;
BHV;0;Бехавалпур;Bahawalpur;Бехавалпур;PK;29.4;71.6833;
BHX;14;Бирмингем;Birmingham;Бірмінгем;GB;52.4667;-1.91667;+0:00
BHY;0;Бейхай;Beihai;Бейхай;CN;21.4833;109.1;+8:00
BHZ;0;Белу-Оризонти;Belo Horizonte;Белу-Орізонті;BR;-19.9208;-43.9378;-2:00
BIA;0;Бастия;Bastia;Бастія;FR;42.7028;9.45;+1:00
BID;0;Блок-Айленд;Block Island;Блок-Айленд;US;41.1667;-71.5792;-5:00
BIH;0;Бишоп;Bishop;Бішоп;US;37.3635;-118.395;-8:00
BII;0;Атолл Бикини;Bikini Atoll;Атолл Бікіні;MH;11.5833;165.383;+12:00
BIK;0;Биак;Biak;Біак;ID;-0.929444;122.884;+9:00
BIL;0;Биллингс;Billings;Біллінгс;US;45.7833;-108.501;-7:00
BIM;0;Бимини;Bimini;Біміні;BS;25.7333;-79.25;-5:00
BIO;4;Бильбао;Bilbao;Більбао;ES;43.2627;-2.92528;+1:00
BIQ;0;Биарриц;Biarritz;Біарріц;FR;43.4833;-1.56667;+1:00
BIR;0;Биратнагар;Biratnagar;Біратнагар;NP;26.4833;87.2833;
BIS;0;Бисмарк;Bismarck;Бісмарк;US;46.8083;-100.784;-6:00
BIU;0;Билдудалур;Bildudalur;Білдудалур;IS;65.6833;-23.6;
BIX;0;Билокси;Biloxi;Білоксі;US;30.396;-88.8853;
BIY;0;Бишо;Bisho;Бішо;ZA;-32.8667;27.4333;+2:00
BJA;0;Беджайя;Bejaia;Беджайя;DZ;36.75;5.08333;+1:00
BJC;0;Брумфилд;Broomfield;Брумфілд;US;39.9205;-105.087;-7:00
BJD;0;Баккафьордур;Bakkafjordur;Баккафьордур;IS;66.0333;-14.8;
BJF;0;Батсфьорд;Batsfjord;Батсфьорд;NO;70.6322;29.6997;+1:00
BJI;0;Бемиджи;Bemidji;Беміджі;US;47.4736;-94.8803;-6:00
BJL;0;Банджул;Banjul;Банджул;GM;13.4564;-16.5813;+0:00
BJM;0;Буджумбура;Bujumbura;Буджумбура;BI;-3.37611;29.36;+2:00
BJP;0;Браганца Паулиста;Braganca Paulista;Браганца Пауліста;BR;-22.9519;-46.5419;
BJR;0;Бахар-Дар;Bahar Dar;Бахар-Дар;ET;11.6;37.3833;+3:00
BJS;34;Пекин;Beijing;Пекін;CN;39.9075;116.397;+8:00
BJW;0;Баджава;Bajawa;Баджава;ID;-8.78333;120.983;
BJX;0;Леон;Leon;Лєон;MX;21.1167;-101.667;-6:00
BJZ;0;Бадахос;Badajoz;Бадахос;ES;38.8833;-6.96667;+1:00
BKB;0;Биканер;Bikaner;Біканер;IN;28.0167;73.3;
BKC;0;Бакленд;Buckland;Бакленд;US;42.5923;-72.7918;
BKI;0;Кота-Кинабалу;Kota Kinabalu;Кота-Кінабалу;MY;5.98333;116.067;+8:00
BKK;222;Бангкок;Bangkok;Бангкок;TH;13.75;100.517;+7:00
BKM;0;Бакалалан;Bakalalan;Бакалалан;MY;3.96667;115.617;+8:00
BKO;0;Бамако;Bamako;Бамако;ML;12.65;-8;+0:00
BKQ;0;Блэколл;Blackall;Блеколл;AU;-24.4167;145.467;+10:00
BKS;0;Бенгкулу;Bengkulu;Бенгкулу;ID;-3.80044;102.266;+7:00
BKU;0;Бетиоки;Betioky;Бетіокі;MG;-23.7167;44.3833;
BKW;0;Бекли;Beckley;Беклі;US;37.7782;-81.1882;-5:00
BKX;0;Брукингс;Brookings;Брукінгс;US;44.3114;-96.7984;-6:00
BKY;0;Букаву;Bukavu;Букаву;CD;-2.50833;28.8608;
BKZ;0;Букоба;Bukoba;Букоба;TZ;-1.33167;31.8122;
BLA;0;Барселона;Barcelona;Барселона;VE;10.1097;-64.6875;-4:30
BLE;0;Борланж;Borlange;Борланж;SE;60.4833;15.4167;+1:00
BLF;0;Блюфилд;Bluefield;Блюфілд;US;37.2698;-81.2223;-5:00
BLG;0;Белага;Belaga;Белага;MY;2.7;113.783;+8:00
BLH;0;Блит;Blythe;Бліт;US;33.6208;-114.719;-8:00
BLI;0;Беллингем;Bellingham;Беллінгем;US;48.7596;-122.488;-8:00
BLK;0;Блэкпул;Blackpool;Блекпул;GB;53.8167;-3.05;+0:00
BLL;0;Биллунд;Billund;Біллунд;DK;55.7333;9.11667;+1:00
BLO;0;Блондуос;Blonduos;Блондуос;IS;65.6667;-20.3;
BLQ;40;Болонья;Bologna;Болонья;IT;44.4938;11.3387;+1:00
BLR;4;Бангалор;Bangalore;Бангалор;IN;12.9762;77.6033;+5:30
BLT;0;Блэкуотер;Blackwater;Блекуотер;AU;-23.5833;148.883;+10:00
BLV;0;Бельвилль;Belleville;Бельвілль;US;38.5201;-89.984;-6:00
BLX;0;Беллуно;Belluno;Беллуно;IT;46.145;12.2214;+1:00
BLZ;0;Блантайр;Blantyre;Блантайр;MW;-15.7833;35;+2:00
BMB;0;Бумба;Bumba;Бумба;CD;2.18333;22.4667;
BMC;0;Бригам-Сити;Brigham City;Брігам-Сіті;US;41.5102;-112.016;
BMD;0;Бело;Belo;Бело;MG;-19.7;44.55;
BME;0;Брум;Broome;Брум;AU;-17.9667;122.233;+9:00
BMG;0;Блумингтон;Bloomington;Блумінгтон;US;39.14;-86.6147;-5:00
BMH;0;Bomai;Bomai;Бомаї;PG;-6.41667;144.583;
BMI;0;Блумингтон;Bloomington;Блумінгтон;US;40.4819;-88.9275;-6:00
BMK;0;Borkum;Borkum;Боркум;DE;53.6;6.7;
BMM;0;Битам;Bitam;Бітам;GA;2.08333;11.4833;
BMO;0;Бамо;Bhamo;Бамо;MM;24.2667;97.2333;
BMP;0;Бремптон-Айленд;Brampton Island;Бремптон-Айленд;AU;-20.8;149.267;+10:00
BMU;0;Bima;Bima;Біма;ID;-8.46667;118.717;
BMV;0;Буонматхуот;Banmethuot;Буонматхуот;VN;12.6667;108.05;+7:00
BMW;0;Bordj Badji Mokhtar;Bordj Badji Mokhtar;Bordj Badji Mokhtar;DZ;21.3167;1.03333;
BMY;0;о.Белеп;Belep Island;о.Белеп;NC;-19.75;163.667;
BNA;0;Нашвилл;Nashville;Нашвілл;US;36.1659;-86.7844;-6:00
BNB;0;Boende;Boende;Boende;CD;-0.216667;20.8667;
BND;0;Bandar Abbas;Bandar Abbas;Bandar Abbas;IR;27.1865;56.2808;
BNE;12;Брисбен;Brisbane;Брісбен;AU;-27.4679;153.028;+10:00
BNI;0;Бенин-Сити;Benin City;Бенін-Сіті;NG;6.33333;5.63333;
BNJ;0;Бонн;Bonn;Бонн;DE;50.7333;7.1;
BNK;0;Баллина;Ballina;Балліна;AU;-28.8667;153.567;+11:00
BNM;0;Bodinumu;Bodinumu;Bodinumu;PG;-9.11028;147.667;
BNN;0;Броннойзунд;Bronnoysund;Броннойзунд;NO;65.4667;12.2167;+1:00
BNO;0;Бернс;Burns;Бернс;US;43.5863;-119.054;-8:00
BNP;0;Bannu;Bannu;Bannu;PK;32.9894;70.6058;
BNS;0;Barinas;Barinas;Barinas;VE;8.61806;-70.2211;
BNT;0;Bundi;Bundi;Bundi;PG;-5.75;145.45;
BNU;0;Блюменау;Blumenau;Блюменау;BR;-26.9194;-49.0661;-2:00
BNX;0;Баня-Лука;Banja Luka;Баня-Лука;BA;44.7758;17.1856;+1:00
BNY;0;Bellona;Bellona;Bellona;SB;-11.3;159.817;
BOB;4;Бора-Бора;Bora Bora;Бора-Бора;PF;-16.5;-151.75;-10:00
BOC;0;Бокас-Дель-Торо;Bocas Del Toro;Бокас-Дель-Торо;PA;9.33333;-82.25;-5:00
BOD;10;Бордо;Bordeaux;Бордо;FR;44.8333;-0.566667;+1:00
BOE;0;Boundji;Boundji;Boundji;CG;-1.0275;15.3592;
BOG;4;Богота;Bogota;Богота;CO;4.6;-74.0833;-5:00
BOH;0;Борнмут;Bournemouth;Борнмут;GB;50.7167;-1.88333;+0:00
BOI;0;Бойсе;Boise;Бойсе;US;43.6135;-116.203;-7:00
BOJ;8;Бургас;Bourgas;Бургас;BG;42.5;27.4667;+2:00
BOM;102;Мумбаи;Mumbai;Мумбаі;IN;19.0144;72.8479;+5:30
BON;0;Бонайре;Bonaire;Бонайре;AN;12.2;-68.25;-4:00
BOO;0;Бодо;Bodo;Бодо;NO;67.2833;14.3833;+1:00
BOR;0;Белфорт;Belfort;Белфорт;FR;47.6333;6.86667;
BOS;48;Бостон;Boston;Бостон;US;42.3584;-71.0598;-5:00
BOU;0;Борже;Bourges;Борже;FR;47.0833;2.4;+1:00
BOV;0;Boang;Boang;Boang;PG;-3.36667;153.333;
BOW;0;Бартоу;Bartow;Бартоу;US;27.8964;-81.8431;-5:00
BOX;0;Борролула;Borroloola;Борролула;AU;-16.0667;136.283;+9:30
BOY;0;Бобо-Диуласо;Bobo Dioulasso;Бобо-Діуласо;BF;11.2;-4.3;+0:00
BPB;0;Boridi;Boridi;Boridi;PG;-9.08333;147.633;
BPC;0;Баменда;Bamenda;Баменда;CM;5.93333;10.1667;
BPG;0;Barra Do Garcas;Barra Do Garcas;Barra Do Garcas;BR;-15.89;-52.2567;
BPN;112;Баликпапан;Balikpapan;Балікпапан;ID;-1.26753;116.829;+8:00
BPS;0;Порто Сегуро;Porto Seguro;Порто Сегуро;BR;-16.4497;-39.0647;-3:00
BPT;0;Бомонт;Beaumont;Бомонт;US;30.086;-94.1018;-6:00
BPY;0;Besalampy;Besalampy;Besalampy;MG;-16.75;44.4833;
BQB;0;Басселтон;Busselton;Басселтон;AU;-33.65;115.333;+9:00
BQK;0;Брансвик;Brunswick;Брансвік;US;31.1667;-81.4833;-5:00
BQL;0;Булиа;Boulia;Буліа;AU;-22.9;139.9;+10:00
BQN;0;Агуадилла;Aguadilla;Агуаділла;US;18.4958;-67.13;-4:00
BQO;0;Bouna;Bouna;Bouna;CI;9.26667;-3;
BQS;0;Благовещенск;Blagoveshchensk;Благовєщенськ;RU;50.2667;127.533;+10:00
BQT;0;Брест;Brest;Брест;BY;52.1;23.7;+2:00
BQU;0;Port Elizabeth;Port Elizabeth;Port Elizabeth;VC;12.9867;-61.2642;
BRA;0;Баррейрас;Barreiras;Баррейрас;BR;-12.1528;-44.99;-3:00
BRC;0;Сан Карлос де Барилоче;San Carlos Bariloche;Сан Карлос де Барілоче;AR;-41.1497;-71.1583;-2:00
BRD;0;Браинерд;Brainerd;Браінерд;US;46.358;-94.2008;-6:00
BRE;0;Бремен;Bremen;Бремен;DE;53.0752;8.80777;+1:00
BRF;0;Брадфорт;Bradford;Брадфорт;GB;53.7833;-1.75;+0:00
BRI;16;Бари;Bari;Барі;IT;41.1177;16.8512;+1:00
BRK;0;Бурке;Bourke;Бурке;AU;-30.1;145.933;+11:00
BRL;0;Берлингтон;Burlington;Берлінгтон;US;40.7861;-91.1233;-6:00
BRM;0;Баркисимето;Barquisimeto;Баркісімето;VE;10.0739;-69.3228;-4:30
BRN;6;Берн;Berne;Берн;CH;46.9481;7.44744;+1:00
BRO;0;Браунсвилль;Brownsville;Браунсвілль;US;25.9017;-97.4975;-6:00
BRP;0;Biaru;Biaru;Biaru;PG;-8.33333;146.267;
BRQ;0;Брно;Brno;Брно;CZ;49.1952;16.608;+1:00
BRR;0;Барра;Barra;Барра;GB;57.0233;-7.44028;+0:00
BRS;0;Бристоль;Bristol;Брістоль;GB;51.45;-2.58333;+0:00
BRT;0;Батерст-Айленд;Bathurst Isl;Батерст-Айленд;AU;-11.7667;130.633;+9:30
BRU;282;Брюссель;Brussels;Брюссель;BE;50.8466;4.35277;+1:00
BRV;0;Бремерхафен;Bremerhaven;Бремерхафен;DE;53.55;8.58333;+1:00
BRW;0;Барроу;Barrow;Барроу;US;71.2906;-156.789;-9:00
BRX;0;Барахона;Barahona;Барахона;DO;18.2;-71.1;-4:00
BSB;2;Бразилиа;Brasilia;Бразиліа;BR;-15.7797;-47.9297;-2:00
BSC;0;Бахья-Солано;Bahia Solano;Бахья-Солано;CO;6.33333;-77.4333;
BSD;0;Баошань;Baoshan;Баошань;CN;48.1;123.95;+8:00
BSH;0;Брайтон;Brighton;Брайтон;GB;50.8284;-0.139475;+0:00
BSI;0;Блэрсвилль;Blairsville;Блерсвілль;US;40.4312;-79.2609;-5:00
BSJ;0;Бэйрнсдейл;Bairnsdale;Бейрнсдейл;AU;-37.8333;147.617;+11:00
BSK;0;Бискра;Biskra;Біскра;DZ;34.85;5.73333;+1:00
BSL;2;Базель;Basel;Базель;CH;47.5667;7.6;+1:00
BSP;0;Bensbach;Bensbach;Bensbach;PG;-8.33333;141.083;
BSQ;0;Бисби;Bisbee;Бісбі;US;31.4482;-109.928;-7:00
BSR;0;Басра;Basra;Басра;IQ;30.4942;47.8192;+3:00
BSS;0;Balsas;Balsas;Balsas;BR;-7.5325;-46.0356;
BSU;0;Basankusu;Basankusu;Basankusu;CD;1.23333;19.8;
BTA;0;Бертуа;Bertoua;Бертуа;CM;4.58333;13.6833;
BTH;0;Батам;Batam;Батам;ID;1.08333;104.05;+7:00
BTI;0;Barter Island;Barter Island;Barter Island;US;70.1181;-143.667;
BTJ;0;Банда Асе;Banda Aceh;Банда Асе;ID;5.56167;95.3258;+7:00
BTK;8;Братск;Bratsk;Братськ;RU;56.1325;101.614;+9:00
BTL;0;Бэттл-Крик;Battle Creek;Беттл-Крік;US;42.3212;-85.1797;-5:00
BTM;0;Бутте;Butte;Бутте;US;46.0038;-112.535;-7:00
BTP;0;Butler;Butler;Butler;US;40.8612;-79.8953;
BTR;0;Батон-Руж;Baton Rouge;Батон-Руж;US;30.4507;-91.1546;-6:00
BTS;22;Братислава;Bratislava;Братислава;SK;48.15;17.1167;+1:00
BTT;0;Bettles;Bettles;Bettles;US;66.9189;-151.516;
BTU;0;Бинтулу;Bintulu;Бінтулу;MY;3.16667;113.033;+8:00
BTV;0;Берлингтон;Burlington;Берлінгтон;US;44.4728;-73.153;-5:00
BTZ;0;Бурса;Bursa;Бурса;TR;40.1917;29.0611;+2:00
BUA;0;Buka Island;Buka Island;Buka Island;PG;-5.25;154.633;
BUC;0;Бурктаун;Burketown;Бурктаун;AU;-17.7167;139.567;+10:00
BUD;270;Будапешт;Budapest;Будапешт;HU;47.5;19.0833;+1:00
BUE;2;Буэнос-Айрес;Buenos Aires;Буенос-Айрес;AR;-34.5761;-58.4088;-2:00
BUF;0;Буффало;Buffalo;Буффало;US;42.8864;-78.8784;-5:00
BUG;0;Benguela;Benguela;Benguela;AO;-12.5783;13.4072;
BUH;174;Бухарест;Bucharest;Бухарест;RO;44.4333;26.1;+2:00
BUI;0;Bokondini;Bokondini;Bokondini;ID;-3.58333;138.533;
BUK;0;Albuq;Albuq;Albuq;YE;15.8333;43.7667;
BUL;0;Bulolo;Bulolo;Bulolo;PG;-7.2;146.65;
BUO;0;Бурао;Burao;Бурао;SO;9.51667;45.5333;
BUQ;0;Булауайо;Bulawayo;Булауайо;ZW;-20.15;28.5833;+2:00
BUR;0;Бурбанк;Burbank;Бурбанк;US;34.1808;-118.309;-8:00
BUS;4;Батуми;Batumi;Батумі;GE;41.6419;41.6336;+4:00
BUW;0;Baubau;Baubau;Baubau;ID;-4.38333;123.05;
BUX;0;Bunia;Bunia;Bunia;CD;1.56667;30.25;
BUY;0;Банбери;Bunbury;Банбері;AU;-33.3333;115.633;+9:00
BUZ;0;Бушехр;Bushehr;Бушехр;IR;28.9684;50.8385;+3:30
BVB;0;Боа Виста;Boa Vista;Боа Віста;BR;2.81972;-60.6733;-4:00
BVC;0;Боавишта;Boa Vista;Боавішта;CV;16.0833;-22.8333;-1:00
BVE;0;Брив ла Гайард;Brive La Gaill;Брів ла Гайард;FR;45.1667;1.53333;+1:00
BVG;0;Berlevag;Berlevag;Berlevag;NO;70.85;29.1;
BVH;0;Вилена;Vilhena;Вілена;BR;-12.7406;-60.1458;-4:00
BVI;0;Бирдсвилл;Birdsville;Бірдсвілл;AU;-25.9;139.367;+10:00
BVO;0;Бартлесвилль;Bartlesville;Бартлесвілль;US;36.7473;-95.9808;-6:00
BVR;0;Брава;Brava;Брава;CV;14.8667;-24.7333;-1:00
BVX;0;Бейтсвилль;Batesville;Бейтсвілль;US;35.7667;-91.65;-6:00
BWC;0;Броули;Brawley;Броулі;US;32.9787;-115.53;-8:00
BWD;0;Браунвуд;Brownwood;Браунвуд;US;31.7093;-98.9912;-6:00
BWE;0;Брауншвейг;Braunschweig;Брауншвейг;DE;52.2667;10.5333;+1:00
BWF;0;Барроу-ин-Фернесс;Barrow In Furness;Барроу-ін-Фернесс;GB;54.1167;-3.23333;+0:00
BWG;0;Боулинг-Грин;Bowling Green;Боулінг-Грін;US;36.9903;-86.4436;-6:00
BWI;32;Балтимор;Baltimore;Балтімор;US;39.2904;-76.6122;-5:00
BWN;0;Бандар-Сеги-Бегаван;Bandar Seri Begawan;Бандар-Сегі-Бегаван;BN;4.88333;114.933;+8:00
BWO;0;Балаково;Balakovo;;RU;51.8667;47.75;+4:00
BWQ;0;Бруаррина;Brewarrina;Бруарріна;AU;-29.95;146.867;+11:00
BWT;0;Бурни;Burnie;Бурні;AU;-41.0667;145.917;+11:00
BWU;0;Бэнкстаун;Bankstown;Бенкстаун;AU;-33.9167;151.033;+11:00
BXB;0;Бабо;Babo;Бабо;ID;-2.55;133.417;
BXD;0;Bade;Bade;Bade;ID;-7.16667;139.5;
BXE;0;Bakel;Bakel;Bakel;SN;14.8417;-12.4678;
BXG;0;Бендиго;Bendigo;Бендіго;AU;-36.7667;144.283;
BXH;0;Балхаш;Balhash;;KZ;46.8833;75.0167;
BXI;0;Boundiali;Boundiali;Boundiali;CI;9.52167;-6.48694;
BXN;8;Бодрум;Bodrum;Бодрум;TR;37.0383;27.4292;+2:00
BXS;0;Боррего Спрингз;Borrego Springs;Боррего Спрінгз;US;33.2559;-116.375;-8:00
BXU;0;Бутуан;Butuan;Бутуан;PH;8.94917;125.544;+8:00
BXV;0;Брейддалсвик;Breiddalsvik;Брейддалсвік;IS;64.8;-14;
BYA;0;Баундари;Boundary;Баундарі;US;64.0764;-141.114;
BYB;0;Dibaa;Dibaa;Dibaa;OM;25.5833;56.25;
BYC;0;Yacuiba;Yacuiba;Yacuiba;BO;-22.0333;-63.6833;
BYI;0;Берли;Burley;Берлі;US;42.5357;-113.793;-7:00
BYK;0;Bouake;Bouake;Bouake;CI;7.68333;-5.03306;
BYM;0;Bayamo;Bayamo;Bayamo;CU;20.3792;-76.6433;
BYR;0;Лаесо-Айленд;Laeso Island;Лаесо-Айленд;DK;57.1167;11;+1:00
BYU;0;Байройт;Bayreuth;Байройт;DE;49.9481;11.5783;+1:00
BYW;0;Блэкли-Айленд;Blakely Island;Блеклі-Айленд;US;48.562;-122.802;-8:00
BZC;0;Бузиос;Buzios;Бузіос;BR;-22.7752;-41.9134;-2:00
